route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
820550,20161511multiint-0000010,47371235-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
820550,20161511multiint-0000010,47330644-20161511multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
820550,20161511multiint-0000010,47371223-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
820550,20161511multiint-0000010,47330633-20161511multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
828034,20161511multiint-0000010,47329536-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329543-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329550-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329557-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329564-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329521-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329528-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329523-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329530-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329537-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329544-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329551-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329558-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329565-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329572-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329524-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329531-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329538-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329545-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329552-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329559-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329566-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329533-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329540-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329547-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329554-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329561-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329568-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329574-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329579-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329534-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329541-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329548-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329555-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329562-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329569-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329575-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329582-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329587-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329535-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329542-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329549-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329556-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329563-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329570-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329576-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329581-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329567-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329573-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329580-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329585-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329592-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329597-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329604-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828014,20161511multiint-0000010,47329269-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161511multiint-0000010,47329197-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329281-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161511multiint-0000010,47329209-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329293-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161511multiint-0000010,47329220-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329303-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161511multiint-0000010,47329230-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329313-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161511multiint-0000010,47329240-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329169-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329252-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161511multiint-0000010,47329334-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828024,20161511multiint-0000010,47329670-20161511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
828024,20161511multiint-0000010,47329675-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
828024,20161511multiint-0000010,47329680-20161511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
828024,20161511multiint-0000010,47329685-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
828014,20161511multiint-0000010,47329247-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161511multiint-0000010,47329174-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329257-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161511multiint-0000010,47329339-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329422-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161511multiint-0000010,47329351-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329434-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161511multiint-0000010,47329363-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329446-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161511multiint-0000010,47329375-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329457-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161511multiint-0000010,47329385-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329467-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161511multiint-0000010,47329395-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329401-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161511multiint-0000010,47329175-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329258-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161511multiint-0000010,47329340-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329423-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161511multiint-0000010,47329352-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329435-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828004,20161511multiint-0000010,47329364-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329447-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828024,20161511multiint-0000010,47329743-20161511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
828024,20161511multiint-0000010,47329748-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
828024,20161511multiint-0000010,47329751-20161511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
828024,20161511multiint-0000010,47329756-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
828024,20161511multiint-0000010,47329759-20161511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
828024,20161511multiint-0000010,47329764-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
828024,20161511multiint-0000010,47329767-20161511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
828024,20161511multiint-0000010,47329772-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
828024,20161511multiint-0000010,47329775-20161511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
828024,20161511multiint-0000010,47329780-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
828014,20161511multiint-0000010,47329248-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828004,20161511multiint-0000010,47329330-20161511multiint-0000010,"Beauport (Est)",,0,,80040063,1
828004,20161511multiint-0000010,47329412-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
828014,20161511multiint-0000010,47329186-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329270-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
828014,20161511multiint-0000010,47329198-20161511multiint-0000010,"Charlesbourg (Est)",,0,,80140050,1
828014,20161511multiint-0000010,47329282-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
820540,20161511multiint-0000010,47371194-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
820540,20161511multiint-0000010,47330593-20161511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
820540,20161511multiint-0000010,47371195-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
820540,20161511multiint-0000010,47330594-20161511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
820530,20161511multiint-0000010,47330537-20161511multiint-0000010,"Montmorency / Courville (Est)",,0,,05300214,2
820370,20161511multiint-0000010,47330165-20161511multiint-0000010,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
820370,20161511multiint-0000010,47330177-20161511multiint-0000010,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
820640,20161511multiint-0000010,47330686-20161511multiint-0000010,"Lebourgneuf (Nord)",,0,,06400129,2
820640,20161511multiint-0000010,47330671-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400128,2
820860,20161511multiint-0000010,47330925-20161511multiint-0000010,"Terminus Les Saules (Nord)",,0,,08600199,2
820860,20161511multiint-0000010,47330930-20161511multiint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
820820,20161511multiint-0000010,47330131-20161511multiint-0000010,"Lac-Saint-Charles (Nord)",,0,,08200296,2
820820,20161511multiint-0000010,47330107-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08200294,2
820640,20161511multiint-0000010,47330692-20161511multiint-0000010,"Lebourgneuf (Nord)",,0,,06400129,2
820640,20161511multiint-0000010,47330677-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400128,2
820860,20161511multiint-0000010,47330928-20161511multiint-0000010,"Terminus Les Saules (Nord)",,0,,08600199,2
820860,20161511multiint-0000010,47330932-20161511multiint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
820530,20161511multiint-0000010,47330551-20161511multiint-0000010,"Terminus Beauport (Ouest)",,1,,05300213,2
820610,20161511multiint-0000010,47330090-20161511multiint-0000010,"Lebourgneuf (Ouest)",,1,,06100128,2
820610,20161511multiint-0000010,47330073-20161511multiint-0000010,"41e Rue Est (Est)",,0,,06100127,2
820610,20161511multiint-0000010,47330102-20161511multiint-0000010,"Lebourgneuf (Ouest)",,1,,06100128,2
820610,20161511multiint-0000010,47330074-20161511multiint-0000010,"41e Rue Est (Est)",,0,,06100127,2
820580,20161511multiint-0000010,47330658-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800186,2
820540,20161511multiint-0000010,47330558-20161511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
820540,20161511multiint-0000010,47371190-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
820540,20161511multiint-0000010,47330559-20161511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
820540,20161511multiint-0000010,47371212-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
820540,20161511multiint-0000010,47330560-20161511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
820550,20161511multiint-0000010,47371217-20161511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
820550,20161511multiint-0000010,47330627-20161511multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
820530,20161511multiint-0000010,47330535-20161511multiint-0000010,"Montmorency / Courville (Est)",,0,,05300214,2
820840,20161511multiint-0000010,47330905-20161511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
820840,20161511multiint-0000010,47330902-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
820840,20161511multiint-0000010,47330907-20161511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
820840,20161511multiint-0000010,47330894-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
820840,20161511multiint-0000010,47330909-20161511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
820840,20161511multiint-0000010,47330895-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
820840,20161511multiint-0000010,47330911-20161511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
820840,20161511multiint-0000010,47330897-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
820840,20161511multiint-0000010,47330913-20161511multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
820840,20161511multiint-0000010,47330888-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
820800,20161511multiint-0000010,47330846-20161511multiint-0000010,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
820770,20161511multiint-0000010,47330230-20161511multiint-0000010,"Terminus Les Saules (Sud)",,1,,07700191,2
820770,20161511multiint-0000010,47330249-20161511multiint-0000010,"Val-Bélair (Nord)",,0,,07700214,2
820250,20161511multiint-0000010,47329973-20161511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500314,2
820250,20161511multiint-0000010,47329956-20161511multiint-0000010,"Place D'Youville / Gare du Palais (Est)",,0,,02500339,2
820610,20161511multiint-0000010,47330091-20161511multiint-0000010,"41e Rue Est (Est)",,0,,06100127,2
820530,20161511multiint-0000010,47330539-20161511multiint-0000010,"Montmorency / Courville (Est)",,0,,05300214,2
820520,20161511multiint-0000010,47330529-20161511multiint-0000010,"Terminus Charlesbourg (Ouest)",,1,,05200163,2
820360,20161511multiint-0000010,47329121-20161511multiint-0000010,"Station des Roses (Nord)",,0,,03600141,2
820360,20161511multiint-0000010,47329119-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,03600176,2
820640,20161511multiint-0000010,47330700-20161511multiint-0000010,"Lebourgneuf (Nord)",,0,,06400129,2
820640,20161511multiint-0000010,47330685-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400128,2
820860,20161511multiint-0000010,47330923-20161511multiint-0000010,"Terminus Les Saules (Nord)",,0,,08600199,2
820750,20161511multiint-0000010,47330789-20161511multiint-0000010,"Lebourgneuf (Sud)",,1,,07500180,2
820750,20161511multiint-0000010,47330780-20161511multiint-0000010,"Loretteville (Nord)",,0,,07500168,2
820720,20161511multiint-0000010,47330709-20161511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
820720,20161511multiint-0000010,47330732-20161511multiint-0000010,"Loretteville (Ouest)",,1,,07200076,2
820870,20161511multiint-0000010,47331037-20161511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700661,2
820870,20161511multiint-0000010,47330996-20161511multiint-0000010,"Loretteville (Nord)",,0,,08700692,2
820850,20161511multiint-0000010,47330915-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08500163,2
820800,20161511multiint-0000010,47330817-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000372,2
820040,20161511multiint-0000010,47329076-20161511multiint-0000010,"Maizerets (Nord)",,0,,00400333,2
820040,20161511multiint-0000010,47329094-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,00400362,2
820800,20161511multiint-0000010,47330837-20161511multiint-0000010,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
820820,20161511multiint-0000010,47330126-20161511multiint-0000010,"Lac-Saint-Charles (Nord)",,0,,08200297,2
820810,20161511multiint-0000010,47330860-20161511multiint-0000010,"Terminus Les Saules (Sud)",,1,,08100156,2
820790,20161511multiint-0000010,47330802-20161511multiint-0000010,"L'Ancienne-Lorette (Nord)",,0,,07900311,2
820720,20161511multiint-0000010,47330714-20161511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
820810,20161511multiint-0000010,47330862-20161511multiint-0000010,"Terminus Les Saules (Sud)",,1,,08100156,2
820810,20161511multiint-0000010,47330880-20161511multiint-0000010,"Terminus du Zoo (Nord)",,0,,08100117,2
820720,20161511multiint-0000010,47330743-20161511multiint-0000010,"Loretteville (Ouest)",,1,,07200076,2
820720,20161511multiint-0000010,47330717-20161511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
820360,20161511multiint-0000010,47329136-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,03600176,2
820640,20161511multiint-0000010,47330701-20161511multiint-0000010,"Lebourgneuf (Nord)",,0,,06400129,2
820870,20161511multiint-0000010,47330959-20161511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700660,2
820870,20161511multiint-0000010,47331027-20161511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
820720,20161511multiint-0000010,47330711-20161511multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
820720,20161511multiint-0000010,47330738-20161511multiint-0000010,"Loretteville (Ouest)",,1,,07200076,2
820870,20161511multiint-0000010,47331041-20161511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700661,2
820930,20161511multiint-0000010,47330274-20161511multiint-0000010,"Champigny (Nord)",,0,,09300294,2
820870,20161511multiint-0000010,47331017-20161511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
820640,20161511multiint-0000010,47330698-20161511multiint-0000010,"Lebourgneuf (Nord)",,0,,06400129,2
820640,20161511multiint-0000010,47330683-20161511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400128,2
820860,20161511multiint-0000010,47330924-20161511multiint-0000010,"Terminus Les Saules (Nord)",,0,,08600199,2
820860,20161511multiint-0000010,47330920-20161511multiint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
828034,20161511multiint-0000010,47329609-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329616-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329621-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329571-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329577-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329584-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329589-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329596-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329601-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329608-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329613-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329620-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329625-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329578-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329583-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329590-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329595-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329602-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329607-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329614-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329619-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329626-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329586-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329591-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329598-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329603-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329610-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329615-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329622-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329588-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329593-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329600-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329605-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329612-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329617-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329624-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329627-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329594-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329599-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329606-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329611-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
828034,20161511multiint-0000010,47329618-20161511multiint-0000010,"Terminus Les Saules (Ouest)",,1,,80340184,1
828034,20161511multiint-0000010,47329623-20161511multiint-0000010,"Terminus Beauport (Est)",,0,,80340161,1
820210,20161511multiint-0000010,47328878-20161511multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161511multiint-0000010,47328890-20161511multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161511multiint-0000010,47328891-20161511multiint-0000010,"Gare fluviale (Est)",,0,,02100048,1
820210,20161511multiint-0000010,47328892-20161511multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161511multiint-0000010,47328893-20161511multiint-0000010,"Gare fluviale (Est)",,0,,02100048,1
820210,20161511multiint-0000010,47328894-20161511multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,1
820210,20161511multiint-0000010,47328895-20161511multiint-0000010,"Gare fluviale (Est)",,0,,02100048,1
